Restaurant_ID,Restaurant_Name,City,Locality,Cuisines,Restaurant_Type,Online_Order,Table_Booking,Rating,Votes,Approx_Cost_for_Two,Listed_In,Has_Parking,Is_Newly_Opened,Delivery_Time_mins,Rating_Category,Cost_Category,Engagement_Score
ZOM1874,The Kebab Studio (Man),Jaipur,Mansarovar,Gujarati,Fine Dining,No,Yes,3.6,2673,2463,Dine-out,No,No,0,Good (3.5-4.0),Luxury (1500+),28.41
ZOM1875,Idli House (Whi),Bangalore,Whitefield,Chinese,Bakery,Yes,No,4.6,4169,328,Dine-out,Yes,No,87,Excellent (4.5+),Mid-range (300-700),38.34
ZOM1876,Dosa Point (Sal),Kolkata,Salt Lake,Continental,Dhaba,Yes,No,3.8,2192,734,Delivery,Yes,No,44,Good (3.5-4.0),Premium (700-1500),29.23
ZOM1877,Food Junction (Kar),Delhi,Karol Bagh,Italian,Delivery Only,Yes,No,2.5,281,260,Delivery,No,No,82,Poor (<2.5),Budget (<300),14.1
ZOM1878,The Biryani Bowl (Ala),Lucknow,Alambagh,Chinese,Quick Bites,Yes,No,4.0,1918,460,Pubs and Bars,Yes,Yes,65,Good (3.5-4.0),Mid-range (300-700),30.24
ZOM1879,Royal Feast (Civ),Jaipur,Civil Lines,Mexican,Food Court,Yes,No,4.1,2596,766,Dine-out,Yes,No,24,Very Good (4.0-4.5),Premium (700-1500),32.23
ZOM1880,Taste of India (Myl),Chennai,Mylapore,Mexican,Dhaba,No,No,2.7,1576,513,Dine-out,No,No,0,Average (2.5-3.5),Mid-range (300-700),19.88
ZOM1881,The Pizza Place (Myl),Chennai,Mylapore,Gujarati,Cafe,Yes,No,4.7,2859,1247,Desserts,Yes,Yes,80,Excellent (4.5+),Premium (700-1500),37.41
ZOM1882,Curry Leaf (Ady),Chennai,Adyar,Italian,Food Court,Yes,No,3.9,141,460,Dine-out,No,No,61,Good (3.5-4.0),Mid-range (300-700),19.33
ZOM1883,The Kebab Studio (Con),Delhi,Connaught Place,Mexican,Fine Dining,Yes,Yes,2.2,91,4012,Desserts,No,No,86,Poor (<2.5),Luxury (1500+),9.95
ZOM1884,Urban Bites (Cam),Pune,Camp,Continental,Delivery Only,Yes,No,2.9,2947,798,Pubs and Bars,Yes,Yes,32,Average (2.5-3.5),Premium (700-1500),23.17
ZOM1885,South Kitchen (Sal),Kolkata,Salt Lake,Mexican,Bakery,Yes,No,4.0,3634,571,Delivery,No,No,42,Good (3.5-4.0),Mid-range (300-700),32.79
ZOM1886,Taste of India (Vel),Chennai,Velachery,Gujarati,Bakery,Yes,No,3.8,3323,488,Pubs and Bars,Yes,No,49,Good (3.5-4.0),Mid-range (300-700),30.81
ZOM1887,Tikka Town (Jay),Bangalore,Jayanagar,Mexican,Bakery,No,No,4.9,725,434,Dine-out,Yes,No,0,Excellent (4.5+),Mid-range (300-700),32.28
ZOM1888,Royal Feast (Civ),Jaipur,Civil Lines,Chinese,Delivery Only,Yes,No,3.2,503,314,Delivery,Yes,No,55,Average (2.5-3.5),Mid-range (300-700),19.91
ZOM1889,Bombay Bites (Myl),Chennai,Mylapore,Mughlai,Dhaba,Yes,No,2.8,4774,433,Pubs and Bars,No,No,47,Average (2.5-3.5),Mid-range (300-700),23.72
ZOM1890,The Sandwich Shop (Aun),Pune,Aundh,Mughlai,Food Court,Yes,No,3.3,2258,326,Pubs and Bars,No,No,38,Average (2.5-3.5),Mid-range (300-700),25.48
ZOM1891,Desi Zaika (Ban),Mumbai,Bandra,Chinese,Casual Dining,Yes,No,3.2,3987,811,Dine-out,Yes,No,43,Average (2.5-3.5),Premium (700-1500),26.53
ZOM1892,Burger House (Kor),Pune,Koregaon Park,Mexican,Casual Dining,Yes,Yes,2.2,2415,1357,Pubs and Bars,No,No,38,Poor (<2.5),Premium (700-1500),17.14
ZOM1893,Royal Feast (Nav),Ahmedabad,Navrangpura,Biryani,Fine Dining,Yes,No,4.7,2247,3877,Dine-out,Yes,No,59,Excellent (4.5+),Luxury (1500+),36.27
ZOM1894,Punjabi Tadka (Mal),Jaipur,Malviya Nagar,Bengali,Cafe,Yes,No,3.3,453,540,Pubs and Bars,No,No,20,Average (2.5-3.5),Mid-range (300-700),20.19
ZOM1895,The Diner (Kor),Pune,Koregaon Park,Italian,Food Court,Yes,No,3.0,2982,292,Dine-out,Yes,No,67,Average (2.5-3.5),Budget (<300),24.0
ZOM1896,Dosa Point (Kar),Delhi,Karol Bagh,Mughlai,Quick Bites,Yes,No,3.9,243,469,Dine-out,Yes,Yes,80,Good (3.5-4.0),Mid-range (300-700),21.44
ZOM1897,Burger House (CG ),Ahmedabad,CG Road,Gujarati,Food Court,Yes,No,3.1,2977,494,Pubs and Bars,No,Yes,45,Average (2.5-3.5),Mid-range (300-700),24.8
ZOM1898,Masala Magic (Par),Kolkata,Park Street,Gujarati,Food Court,Yes,No,3.9,4171,650,Dine-out,Yes,No,26,Good (3.5-4.0),Mid-range (300-700),32.51
ZOM1899,The Grill House (Par),Kolkata,Park Street,Biryani,Quick Bites,No,No,3.4,821,252,Delivery,No,No,0,Average (2.5-3.5),Budget (<300),22.82
ZOM1900,The Grand Kitchen (Ind),Bangalore,Indiranagar,Continental,Quick Bites,Yes,No,4.1,825,320,Dine-out,No,No,44,Very Good (4.0-4.5),Mid-range (300-700),27.54
ZOM1901,Royal Feast (Myl),Chennai,Mylapore,Gujarati,Fine Dining,Yes,Yes,4.6,255,3288,Desserts,No,No,22,Excellent (4.5+),Luxury (1500+),25.51
ZOM1902,Dosa Point (Gom),Lucknow,Gomti Nagar,Mughlai,Quick Bites,Yes,No,4.2,3705,293,Pubs and Bars,Yes,No,44,Very Good (4.0-4.5),Budget (<300),34.51
ZOM1903,Punjabi Tadka (Pra),Ahmedabad,Prahlad Nagar,Mexican,Delivery Only,No,No,3.0,3898,272,Delivery,No,No,0,Average (2.5-3.5),Budget (<300),24.81
ZOM1904,Urban Bites (Gom),Lucknow,Gomti Nagar,Continental,Dhaba,Yes,No,3.5,2684,797,Pubs and Bars,No,No,60,Average (2.5-3.5),Premium (700-1500),27.63
ZOM1905,Curry Leaf (Sec),Hyderabad,Secunderabad,Gujarati,Fine Dining,No,Yes,4.8,2551,2887,Pubs and Bars,Yes,No,0,Excellent (4.5+),Luxury (1500+),37.65
ZOM1906,Bombay Bites (Pra),Ahmedabad,Prahlad Nagar,South Indian,Food Court,Yes,No,3.9,2999,612,Dine-out,No,No,38,Good (3.5-4.0),Mid-range (300-700),31.22
ZOM1907,Punjabi Tadka (Mad),Hyderabad,Madhapur,Continental,Delivery Only,Yes,No,2.4,4013,628,Pubs and Bars,Yes,Yes,34,Poor (<2.5),Mid-range (300-700),19.91
ZOM1908,The Pizza Place (MI ),Jaipur,MI Road,Thai,Dhaba,Yes,No,3.7,4999,256,Desserts,No,No,37,Good (3.5-4.0),Budget (<300),31.51
ZOM1909,The Sandwich Shop (New),Kolkata,New Town,Bengali,Quick Bites,Yes,No,3.6,2487,197,Delivery,No,No,85,Good (3.5-4.0),Budget (<300),28.15
ZOM1910,Urban Bites (Ind),Bangalore,Indiranagar,Continental,Casual Dining,No,Yes,3.7,3812,1150,Dine-out,No,No,0,Good (3.5-4.0),Premium (700-1500),30.51
ZOM1911,Curry Leaf (Man),Ahmedabad,Maninagar,Fast Food,Bakery,Yes,No,3.3,2344,534,Dine-out,Yes,Yes,76,Average (2.5-3.5),Mid-range (300-700),25.61
ZOM1912,The Pizza Place (Ala),Lucknow,Alambagh,Gujarati,Quick Bites,Yes,No,3.6,3125,194,Delivery,No,Yes,39,Good (3.5-4.0),Budget (<300),28.97
ZOM1913,Burger House (Ban),Mumbai,Bandra,Gujarati,Food Court,No,No,3.2,4321,522,Pubs and Bars,No,No,0,Average (2.5-3.5),Mid-range (300-700),26.79
ZOM1914,Food Junction (Nun),Chennai,Nungambakkam,Bengali,Bakery,No,No,2.8,7,258,Dine-out,Yes,No,0,Average (2.5-3.5),Budget (<300),5.82
ZOM1915,Dosa Point (Kor),Bangalore,Koramangala,Italian,Quick Bites,Yes,No,2.7,2626,281,Dine-out,Yes,No,79,Average (2.5-3.5),Budget (<300),21.26
ZOM1916,The Pizza Place (CG ),Ahmedabad,CG Road,Chinese,Cafe,Yes,No,4.6,2895,1297,Delivery,No,No,81,Excellent (4.5+),Premium (700-1500),36.67
ZOM1917,Royal Feast (HSR),Bangalore,HSR Layout,Continental,Casual Dining,Yes,Yes,4.4,1284,960,Desserts,No,No,28,Very Good (4.0-4.5),Premium (700-1500),31.5
ZOM1918,Flavors Restaurant (Col),Mumbai,Colaba,Bengali,Cafe,Yes,No,4.1,675,1118,Pubs and Bars,No,Yes,67,Very Good (4.0-4.5),Premium (700-1500),26.72
ZOM1919,The Pizza Place (Par),Kolkata,Park Street,South Indian,Dhaba,No,No,4.2,1960,335,Pubs and Bars,No,No,0,Very Good (4.0-4.5),Mid-range (300-700),31.84
ZOM1920,Saffron Kitchen (Col),Mumbai,Colaba,Continental,Food Court,No,No,4.5,254,679,Dine-out,No,Yes,0,Very Good (4.0-4.5),Mid-range (300-700),24.94
ZOM1921,The Grill House (MI ),Jaipur,MI Road,Continental,Bakery,Yes,No,5.0,3390,699,Dine-out,No,No,83,Excellent (4.5+),Mid-range (300-700),40.64
ZOM1922,Burger House (Nav),Ahmedabad,Navrangpura,Mexican,Bakery,No,No,3.2,48,464,Delivery,Yes,No,0,Average (2.5-3.5),Mid-range (300-700),12.45
ZOM1923,Desi Zaika (Hit),Hyderabad,Hitech City,Mughlai,Food Court,Yes,No,4.1,2947,419,Pubs and Bars,No,No,25,Very Good (4.0-4.5),Mid-range (300-700),32.75
ZOM1924,Taste of India (Ali),Lucknow,Aliganj,Gujarati,Food Court,Yes,No,3.4,2977,775,Desserts,No,No,55,Average (2.5-3.5),Premium (700-1500),27.2
ZOM1925,Bombay Bites (Vas),Ahmedabad,Vastrapur,Bengali,Cafe,Yes,No,3.2,494,1337,Desserts,Yes,No,61,Average (2.5-3.5),Premium (700-1500),19.85
ZOM1926,Royal Feast (Jub),Hyderabad,Jubilee Hills,Bengali,Food Court,No,No,3.0,3521,719,Desserts,No,No,0,Average (2.5-3.5),Premium (700-1500),24.5
ZOM1927,The Biryani Bowl (Mad),Hyderabad,Madhapur,North Indian,Casual Dining,Yes,Yes,4.4,620,1482,Dine-out,Yes,Yes,76,Very Good (4.0-4.5),Premium (700-1500),28.3
ZOM1928,South Kitchen (Laj),Delhi,Lajpat Nagar,Continental,Quick Bites,Yes,No,4.4,959,485,Delivery,No,No,21,Very Good (4.0-4.5),Mid-range (300-700),30.21
ZOM1929,The Sandwich Shop (SG ),Ahmedabad,SG Highway,Mughlai,Bakery,Yes,No,4.3,3254,595,Pubs and Bars,No,No,42,Very Good (4.0-4.5),Mid-range (300-700),34.78
ZOM1930,Food Junction (Jag),Jaipur,Jagatpura,Gujarati,Quick Bites,Yes,No,3.6,4758,211,Desserts,No,Yes,57,Good (3.5-4.0),Budget (<300),30.48
ZOM1931,Dosa Point (Sak),Delhi,Saket,Bengali,Quick Bites,Yes,No,4.1,2557,388,Pubs and Bars,Yes,No,86,Very Good (4.0-4.5),Mid-range (300-700),32.17
ZOM1932,Chaat Corner (Hau),Delhi,Hauz Khas,Mughlai,Fine Dining,Yes,Yes,3.1,2730,4537,Pubs and Bars,No,Yes,64,Average (2.5-3.5),Luxury (1500+),24.53
ZOM1933,Dosa Point (MG ),Bangalore,MG Road,Mughlai,Bakery,Yes,No,4.2,4256,577,Delivery,Yes,No,32,Very Good (4.0-4.5),Mid-range (300-700),35.1
ZOM1934,Masala Magic (Kor),Pune,Koregaon Park,Italian,Food Court,Yes,No,2.6,927,636,Pubs and Bars,Yes,Yes,23,Average (2.5-3.5),Mid-range (300-700),17.77
ZOM1935,The Biryani Bowl (Ady),Chennai,Adyar,Biryani,Dhaba,Yes,No,4.1,1819,539,Dine-out,No,No,52,Very Good (4.0-4.5),Mid-range (300-700),30.78
ZOM1936,Curry Leaf (Jub),Hyderabad,Jubilee Hills,Continental,Dhaba,No,No,3.9,4492,319,Desserts,No,No,0,Good (3.5-4.0),Mid-range (300-700),32.8
ZOM1937,Food Junction (Col),Mumbai,Colaba,Chinese,Casual Dining,Yes,No,2.6,1842,1089,Dine-out,No,No,67,Average (2.5-3.5),Premium (700-1500),19.55
ZOM1938,The Diner (Kor),Pune,Koregaon Park,Continental,Casual Dining,Yes,Yes,2.7,2954,854,Delivery,No,No,37,Average (2.5-3.5),Premium (700-1500),21.58
ZOM1939,Chaat Corner (Vim),Pune,Viman Nagar,Gujarati,Delivery Only,Yes,No,3.5,2383,381,Dine-out,Yes,No,57,Average (2.5-3.5),Mid-range (300-700),27.22
ZOM1940,Burger House (Jag),Jaipur,Jagatpura,Chinese,Dhaba,Yes,No,5.0,2740,599,Pubs and Bars,No,No,32,Excellent (4.5+),Mid-range (300-700),39.58
ZOM1941,Tikka Town (Beh),Kolkata,Behala,Continental,Cafe,Yes,No,2.9,2855,1411,Delivery,Yes,No,78,Average (2.5-3.5),Premium (700-1500),23.08
ZOM1942,Saffron Kitchen (Cam),Pune,Camp,Biryani,Fine Dining,Yes,No,3.9,2969,3546,Pubs and Bars,No,No,67,Good (3.5-4.0),Luxury (1500+),31.19
ZOM1943,The Grand Kitchen (Mal),Jaipur,Malviya Nagar,Gujarati,Fine Dining,Yes,Yes,4.7,2855,4145,Pubs and Bars,No,No,57,Excellent (4.5+),Luxury (1500+),37.4
ZOM1944,Saffron Kitchen (Gac),Hyderabad,Gachibowli,Biryani,Dhaba,Yes,No,4.1,3491,555,Delivery,No,No,51,Very Good (4.0-4.5),Mid-range (300-700),33.45
ZOM1945,The Sandwich Shop (Mal),Jaipur,Malviya Nagar,South Indian,Casual Dining,Yes,Yes,4.6,3844,914,Pubs and Bars,No,Yes,88,Excellent (4.5+),Premium (700-1500),37.97
ZOM1946,The Biryani Bowl (SG ),Ahmedabad,SG Highway,Italian,Cafe,Yes,No,4.8,3201,782,Dine-out,No,No,38,Excellent (4.5+),Premium (700-1500),38.74
ZOM1947,Royal Feast (Kot),Pune,Kothrud,Biryani,Cafe,Yes,No,4.9,2735,473,Pubs and Bars,No,No,80,Excellent (4.5+),Mid-range (300-700),38.78
ZOM1948,Food Junction (Bal),Kolkata,Ballygunge,South Indian,Fine Dining,No,Yes,3.5,2263,2493,Delivery,Yes,Yes,0,Average (2.5-3.5),Luxury (1500+),27.04
ZOM1949,Burger House (Aun),Pune,Aundh,Mexican,Cafe,Yes,No,4.4,2592,1300,Dine-out,No,No,70,Very Good (4.0-4.5),Premium (700-1500),34.59
ZOM1950,The Kebab Studio (Ami),Lucknow,Aminabad,Thai,Dhaba,Yes,No,4.5,2832,369,Pubs and Bars,No,No,57,Very Good (4.0-4.5),Mid-range (300-700),35.77
ZOM1951,Dosa Point (CG ),Ahmedabad,CG Road,Mexican,Dhaba,Yes,No,3.7,1042,487,Dine-out,No,No,30,Good (3.5-4.0),Mid-range (300-700),25.71
ZOM1952,Food Junction (CG ),Ahmedabad,CG Road,Mexican,Fine Dining,Yes,Yes,4.4,2966,4435,Desserts,No,Yes,40,Very Good (4.0-4.5),Luxury (1500+),35.18
ZOM1953,South Kitchen (Jay),Bangalore,Jayanagar,Mughlai,Quick Bites,No,No,3.5,944,282,Delivery,Yes,No,0,Average (2.5-3.5),Budget (<300),23.98
ZOM1954,Royal Feast (Ala),Lucknow,Alambagh,North Indian,Fine Dining,Yes,Yes,4.5,3419,2500,Dine-out,No,No,73,Very Good (4.0-4.5),Luxury (1500+),36.62
ZOM1955,Idli House (Nav),Ahmedabad,Navrangpura,Chinese,Fine Dining,No,No,4.5,2510,2417,Dine-out,No,No,0,Very Good (4.0-4.5),Luxury (1500+),35.23
ZOM1956,Royal Feast (MG ),Bangalore,MG Road,Mexican,Casual Dining,Yes,No,4.2,1879,592,Delivery,No,No,34,Very Good (4.0-4.5),Mid-range (300-700),31.66
ZOM1957,Tikka Town (Ala),Lucknow,Alambagh,Bengali,Food Court,Yes,No,4.1,620,605,Desserts,No,No,66,Very Good (4.0-4.5),Mid-range (300-700),26.37
ZOM1958,The Sandwich Shop (Jay),Bangalore,Jayanagar,Gujarati,Food Court,No,No,3.6,4193,495,Desserts,Yes,No,0,Good (3.5-4.0),Mid-range (300-700),30.03
ZOM1959,Green Leaf Cafe (Sak),Delhi,Saket,Gujarati,Dhaba,Yes,No,2.8,1146,731,Desserts,No,Yes,57,Average (2.5-3.5),Premium (700-1500),19.73
ZOM1960,The Kebab Studio (CG ),Ahmedabad,CG Road,Fast Food,Quick Bites,Yes,No,4.0,2695,162,Delivery,No,No,85,Good (3.5-4.0),Budget (<300),31.6
ZOM1961,Flavors Restaurant (Man),Jaipur,Mansarovar,South Indian,Quick Bites,Yes,No,3.8,809,379,Pubs and Bars,No,No,85,Good (3.5-4.0),Mid-range (300-700),25.45
ZOM1962,The Diner (Man),Ahmedabad,Maninagar,North Indian,Quick Bites,Yes,No,3.8,3880,448,Delivery,No,No,41,Good (3.5-4.0),Mid-range (300-700),31.4
ZOM1963,Urban Bites (Sec),Hyderabad,Secunderabad,Bengali,Food Court,Yes,No,3.5,4396,539,Desserts,No,Yes,74,Average (2.5-3.5),Mid-range (300-700),29.36
ZOM1964,The Food Factory (Nav),Ahmedabad,Navrangpura,Mughlai,Dhaba,No,No,2.9,946,244,Delivery,No,No,0,Average (2.5-3.5),Budget (<300),19.87
ZOM1965,Royal Feast (Hin),Pune,Hinjewadi,South Indian,Quick Bites,Yes,No,4.1,959,388,Dine-out,Yes,No,75,Very Good (4.0-4.5),Mid-range (300-700),28.15
ZOM1966,The Pizza Place (Ann),Chennai,Anna Nagar,Chinese,Delivery Only,Yes,No,4.5,948,455,Delivery,No,No,54,Very Good (4.0-4.5),Mid-range (300-700),30.85
ZOM1967,Bombay Bites (Kor),Bangalore,Koramangala,Biryani,Casual Dining,No,No,3.3,4279,611,Dine-out,No,No,0,Average (2.5-3.5),Mid-range (300-700),27.59
ZOM1968,Flavors Restaurant (Vel),Chennai,Velachery,South Indian,Casual Dining,Yes,Yes,3.9,1833,1030,Pubs and Bars,Yes,No,76,Good (3.5-4.0),Premium (700-1500),29.31
ZOM1969,The Curry House (Jag),Jaipur,Jagatpura,Continental,Quick Bites,Yes,No,4.3,1235,244,Dine-out,No,No,39,Very Good (4.0-4.5),Budget (<300),30.61
ZOM1970,Olive Garden (Kar),Delhi,Karol Bagh,North Indian,Dhaba,Yes,No,3.6,3861,270,Delivery,No,Yes,77,Good (3.5-4.0),Budget (<300),29.73
ZOM1971,Bombay Bites (Mad),Hyderabad,Madhapur,Gujarati,Fine Dining,No,Yes,3.2,767,3823,Pubs and Bars,Yes,No,0,Average (2.5-3.5),Luxury (1500+),21.26
ZOM1972,The Grill House (Ali),Kolkata,Alipore,Chinese,Cafe,No,No,3.4,4150,963,Pubs and Bars,No,Yes,0,Average (2.5-3.5),Premium (700-1500),28.33
ZOM1973,Olive Garden (Col),Mumbai,Colaba,Bengali,Delivery Only,Yes,No,3.5,4883,684,Delivery,Yes,No,22,Average (2.5-3.5),Mid-range (300-700),29.73
ZOM1974,The Biryani Bowl (Nun),Chennai,Nungambakkam,Fast Food,Dhaba,Yes,No,3.7,2045,255,Pubs and Bars,No,No,42,Good (3.5-4.0),Budget (<300),28.21
ZOM1975,Bombay Bites (Ban),Mumbai,Bandra,Biryani,Quick Bites,Yes,No,4.0,4460,259,Desserts,No,Yes,83,Good (3.5-4.0),Budget (<300),33.61
ZOM1976,Tikka Town (MG ),Bangalore,MG Road,Thai,Delivery Only,No,No,3.4,908,619,Dine-out,No,No,0,Average (2.5-3.5),Mid-range (300-700),23.16
ZOM1977,The Curry House (Beh),Kolkata,Behala,Fast Food,Food Court,Yes,No,4.5,641,212,Dine-out,No,No,55,Very Good (4.0-4.5),Budget (<300),29.09
ZOM1978,Curry Leaf (Man),Ahmedabad,Maninagar,Mughlai,Casual Dining,Yes,Yes,4.3,2153,852,Delivery,No,No,83,Very Good (4.0-4.5),Premium (700-1500),33.0
ZOM1979,The Pizza Place (And),Mumbai,Andheri,Gujarati,Fine Dining,No,Yes,4.8,4586,2789,Pubs and Bars,Yes,Yes,0,Excellent (4.5+),Luxury (1500+),40.47
ZOM1980,The Diner (MI ),Jaipur,MI Road,Gujarati,Food Court,Yes,No,2.9,1452,311,Dine-out,No,No,79,Average (2.5-3.5),Mid-range (300-700),21.12
ZOM1981,Royal Feast (Aun),Pune,Aundh,Biryani,Casual Dining,No,Yes,2.9,3221,1488,Dine-out,No,Yes,0,Average (2.5-3.5),Premium (700-1500),23.43
ZOM1982,The Diner (Sec),Hyderabad,Secunderabad,North Indian,Delivery Only,Yes,No,3.7,3323,638,Dine-out,Yes,No,72,Good (3.5-4.0),Mid-range (300-700),30.0
ZOM1983,Spice Garden (Jub),Hyderabad,Jubilee Hills,Mexican,Bakery,Yes,No,3.8,230,288,Desserts,No,No,67,Good (3.5-4.0),Budget (<300),20.68
ZOM1984,Royal Feast (Ban),Mumbai,Bandra,Gujarati,Dhaba,Yes,No,4.5,534,598,Pubs and Bars,No,No,34,Very Good (4.0-4.5),Mid-range (300-700),28.27
ZOM1985,Urban Bites (Jay),Bangalore,Jayanagar,Italian,Fine Dining,Yes,Yes,4.2,1531,2178,Dine-out,No,No,32,Very Good (4.0-4.5),Luxury (1500+),30.8
ZOM1986,The Kebab Studio (Man),Jaipur,Mansarovar,Fast Food,Cafe,Yes,No,3.7,2901,1244,Pubs and Bars,No,No,82,Good (3.5-4.0),Premium (700-1500),29.5
ZOM1987,Olive Garden (Civ),Jaipur,Civil Lines,North Indian,Dhaba,Yes,No,3.5,3920,627,Dine-out,No,No,57,Average (2.5-3.5),Mid-range (300-700),28.96
ZOM1988,Noodle Box (Ann),Chennai,Anna Nagar,Gujarati,Food Court,Yes,No,3.1,1239,247,Pubs and Bars,Yes,No,37,Average (2.5-3.5),Budget (<300),22.08
ZOM1989,Masala Magic (Juh),Mumbai,Juhu,Continental,Food Court,Yes,No,3.9,2964,638,Desserts,Yes,No,58,Good (3.5-4.0),Mid-range (300-700),31.18
ZOM1990,Food Junction (Sak),Delhi,Saket,North Indian,Cafe,No,No,4.0,3784,887,Delivery,Yes,No,0,Good (3.5-4.0),Premium (700-1500),32.96
ZOM1991,Olive Garden (Whi),Bangalore,Whitefield,Fast Food,Quick Bites,Yes,No,1.9,1937,486,Delivery,No,No,25,Poor (<2.5),Mid-range (300-700),14.38
ZOM1992,Dosa Point (Dad),Mumbai,Dadar,Gujarati,Bakery,Yes,No,3.5,1886,750,Dine-out,Yes,No,44,Average (2.5-3.5),Premium (700-1500),26.4
ZOM1993,Saffron Kitchen (Gac),Hyderabad,Gachibowli,North Indian,Bakery,Yes,No,4.4,2897,386,Delivery,No,No,82,Very Good (4.0-4.5),Mid-range (300-700),35.08
ZOM1994,Urban Bites (Dwa),Delhi,Dwarka,Mexican,Quick Bites,Yes,No,3.5,1450,280,Delivery,No,No,41,Average (2.5-3.5),Budget (<300),25.48
ZOM1995,Spice Garden (Hau),Delhi,Hauz Khas,North Indian,Food Court,Yes,No,3.9,2299,271,Pubs and Bars,No,No,81,Good (3.5-4.0),Budget (<300),30.19
ZOM1996,The Grill House (Con),Delhi,Connaught Place,Gujarati,Casual Dining,Yes,No,4.6,2058,786,Desserts,No,Yes,78,Excellent (4.5+),Premium (700-1500),35.1
ZOM1997,Burger House (Ind),Lucknow,Indira Nagar,Italian,Casual Dining,No,Yes,3.3,831,748,Desserts,No,Yes,0,Average (2.5-3.5),Premium (700-1500),22.19
ZOM1998,Burger House (Beh),Kolkata,Behala,Gujarati,Casual Dining,Yes,Yes,4.1,3913,686,Delivery,Yes,Yes,41,Very Good (4.0-4.5),Mid-range (300-700),33.92
ZOM1999,Tikka Town (Ali),Lucknow,Aliganj,South Indian,Cafe,Yes,No,3.0,4625,1038,Pubs and Bars,No,No,61,Average (2.5-3.5),Premium (700-1500),25.32
